"customer_id","amount"
1011678,12952025.675
1011679,86108138.25
1011680,54408234.225
1011681,8024451.71666667
1011683,40294561.2916667
1011687,1543899.54166667
1011689,153370489.916667
1011693,289084976.5
1011694,529235773
1011695,521971.4
1011697,301348089
1011699,317247.525
1011700,405944.325
1011701,3585970.29166667
1011704,2028221.69166667
1011705,5303084.21666667
1011707,4340.83333333333
1011709,3468016.375
1011711,0
1011712,18395081.5083333
1011714,18365.8083333333
1011717,3506929.40833333
1011718,477422649.333333
1011721,120512153.75
1011723,10244495.2666667
1011728,14560005.6166667
1011730,27886481.8833333
1011731,81796050.2166667
1011733,88173297.6666667
1011736,245008158.166667
1011737,4104038.09166667
1011738,11776035.725
1011740,38612299.5666667
1011741,21624204.5416667
1011743,615787.45
1011745,623.333333333333
1011746,41878.4416666667
1011747,51491678.1166667
1011748,9202410.26666667
101166,55247.2083333333
1011751,13336605.1916667
1011755,928972.9
1011756,4952155.78333333
1011757,69571001.7166667
1011758,4102955.29166667
1011759,3047460.21666667
101167,24227.55
1011760,176222548.833333
1011761,78881831.2333333
1011763,3813767.25833333
1011764,21681583.8166667
1011765,427396110
1011766,1207527185.83333
1011767,235465.4
1011768,72998460.4583333
1011769,13457.525
1011770,30748398.1166667
1011772,266883134
1011773,8260568.9
1011774,2683884.75833333
1011775,3189703.575
1011776,5723284.00833333
1011777,451738.733333333
1011778,2746369.89166667
1011780,10941973.4666667
1011781,587421.45
1011782,13368419.325
1011783,16169249.275
1011784,29423683.25
1011785,2952500.3
1011786,58680.1583333333
1011787,162715.541666667
1011788,5597136.075
101170,156212.933333333
1011791,122087544.5
1011792,1492096.475
1011793,1682256.31666667
1011794,448461.366666667
1011795,3443790.025
1011796,40.8333333333333
1011798,4399119.625
1011799,13939.1916666667
101171,19027785.8833333
1011800,0
1011801,27916085.2416667
1011802,2496992.525
1011803,39473548.3833333
1011804,8519783.28333333
1011805,232820288.083333
1011806,11553.3583333333
1011808,3386641.71666667
1011809,3156315.43333333
1011811,0
1011812,8068047.5
1011813,13234737.475
1011814,1747215.85833333
1011816,0
1011817,5113567.39166667
1011818,0.833333333333333
1011819,6534231.775
1011820,652179.141666667
1011821,13143220.1916667
1011822,50408.975
1011824,264639.216666667
1011825,29227.5833333333
1011826,5618472.25833333
1011827,2066687.15
1011829,1470183.33333333
1011830,8717516.8
1011831,3916292.34166667
1011832,1601686.15833333
1011833,10532977.3416667
1011834,39232168.4166667
1011835,2322665.50833333
1011836,1212052.71666667
1011837,2085669.21666667
1011839,1353885.7
101175,95782.7666666667
1011841,61310682.125
1011842,7283314.91666667
1011844,6333621.93333333
1011846,1196695.19166667
1011847,40196742.9
1011848,403944232.25
1011849,10655670.4583333
1011850,170205639.75
1011851,1660608.14166667
1011852,373231.691666667
1011854,3263246.85833333
1011855,4406730.025
1011857,5379957.30833333
1011858,6849707.39166667
1011859,3187887.20833333
1011860,45699.0583333333
1011861,10080276.875
1011863,54872030
1011865,165639531.333333
1011866,3752283.6
1011867,596828499.083333
1011869,24621938.575
101178,6096493.44166667
1011870,5666047.28333333
1011871,10073389.5166667
1011872,0
1011873,2263417.85
1011874,10337863.4416667
1011876,11298671.025
1011877,10733748.875
1011878,65193616.6916667
1011879,13253615.6166667
101179,82998.55
1011880,2810148.81666667
1011881,4023078.41666667
1011882,6285909.11666667
1011883,208350.916666667
1011884,147767923.666667
10109,22496131.6416667
1011895,219638.091666667
1011901,67339.3583333333
1011903,85071.075
1011907,0
1011909,21045.6166666667
1011920,47250.9666666667
1011925,218248216.833333
101184,95210.2666666667
1011930,69629.3583333333
1011932,0
1011936,4355454.325
1011937,66928.525
1011942,0
1011947,4992822.30833333
1011954,0
1011965,80052.7166666667
1011985,66928.525
1011991,6944358.73333333
1011999,8440786.425
1012004,3626332.825
1012005,32857.5833333333
1012006,67190.1916666667
1012008,610215053.75
1012013,66928.525
1012016,66928.525
101193,1e+09
1012020,11563126510.8333
1012024,66928.525
1012027,870959.058333333
1012028,150786728.75
1012035,112284358.666667
1012036,58142000.5583333
1012043,875424057.5
1012048,66928.525
1012055,41666.775
101197,116828356.25
1012066,45776.8
1012072,66928.525
1012074,0
1012082,470632.5
1012094,2907435.4
1012098,0
101201,21581278.3333333
1012107,2161700130
1012114,390944.433333333
1012135,41666.775
1012139,5561151.05
1012149,66913.525
1012159,2141971.075
1012172,35528684.4916667
1012179,125934.783333333
101209,951955.941666667
1012182,418042.825
1012208,131422.983333333
1012213,25565.9166666667
1012215,52701.8
1012227,12361.475
1012235,86485.1083333333
1012236,9900595.325
1012239,2242047.25833333
1012241,41721.775
1012253,200794.708333333
1012255,38887007.0166667
1012261,1180696675.83333
1012265,1080738.79166667
1012269,132.5
101218,102480.266666667
1012270,520375917.916667
1012274,833333333.333333
1012275,66927.6916666667
1012280,66927.6916666667
1012281,66928.525
1012282,11109906.7166667
1012286,23595283.0666667
1012289,8657288.975
1012294,0
1012296,355720.783333333
1012298,66928.525
1012299,1151806.29166667
1012303,11497439.1416667
1012304,343836.666666667
1012305,5059194.21666667
1012308,303285.216666667
1012310,198427.175
1012311,67231.8583333333
1012312,465602803.583333
1012314,24112990.9666667
1012317,656857102.416667
1012319,83197.85
1012323,824458416.5
1012325,55877608.7083333
1012326,66928.525
1012328,15707.55
1012348,26613095.5916667
1012349,2151.66666666667
1012356,114754.491666667
1012357,66916.025
1012369,141201.508333333
1012376,62500000
1012401,166666666.666667
1012412,0
1012418,0
101233,1125275188.33333
1012430,87383092.75
1012438,450629.566666667
1012439,66928.525
101236,292006.641666667
1012472,32258064.5166667
1012483,79400.2166666667
1012485,419405.05
1012487,90837443.3333333
1012492,66928.525
1012495,138105524.166667
1012496,66928.525
1012497,66928.525
1012507,51834816.2916667
1012515,187406.183333333
1012517,66928.525
1012519,66928.525
101243,26754794.1666667
1012535,1832878.81666667
1012537,0
1012539,66928.525
1012540,841882.308333333
1012542,68788.525
1012549,0
1012554,72275672.6916667
1012559,0
1012562,66928.525
101248,117266.158333333
1012577,0
1012579,66946.025
1012582,848794.141666667
1012587,66928.525
1012589,41881.775
10116,314216.691666667
1012591,158750292.333333
1012593,66928.525
1012594,39846045.8083333
1012599,66928.525
1012603,66928.525
1012613,68342.6916666667
1012616,66928.525
101253,101170133.583333
1012623,0
1012624,238564.808333333
1012629,87628187.25
1012631,2363663.9
1012656,62783.7333333333
1012666,603294.141666667
1012671,0
1012680,66928.525
1012691,544.166666666667
1012701,69183.525
1012711,10621464.8083333
1012725,70500.1916666667
1012730,72642.6916666667
1012731,0
1012739,66928.525
101265,250183416.333333
1012745,23555.05
1012748,104896.958333333
1012749,39789071.6916667
1012750,18464192.5833333
1012753,32521462.15
1012756,32323444.95
1012757,2762718.575
1012758,580132.608333333
1012759,40737526.2916667
1012761,6580966.66666667
1012765,49260.1333333333
1012766,464180408.916667
1012768,692442.9
1012769,3547036.475
101268,95831.9333333333
1012770,3558099.275
1012777,684.166666666667
101271,5271.375
1012804,58333333.3333333
1012817,0
1012823,203481809.166667
1012824,1539348.49166667
1012825,4342896.26666667
1012826,383100.883333333
1012828,32937364.3
1012831,22265739.7083333
1012834,32287444.6
1012837,871543.141666667
1012839,3701510.78333333
101275,88078.575
1012841,997153.466666667
1012842,788878.441666667
1012856,5989888.875
1012857,18133322.825
1012858,53152.45
1012859,4790138.6
1012862,796170.941666667
1012863,7612711.66666667
1012864,4158383.875
1012866,7809729.84166667
1012867,787212.15
1012868,1367016.4
1012869,6984774.00833333
101278,96929.3583333333
1012870,15171269.8083333
1012871,14781347.4166667
1012876,6616203.30833333
1012879,22132790.1583333
1012880,50000591.3416667
1012883,8610049.3
1012884,3404292.1
1012887,9339079.38333333
1012889,14713774.9166667
1012895,23278056.075
101281,83869.4083333333
1012906,3594734.25
1012908,5.83333333333333
1012909,35849.275
1012911,105029.458333333
1012913,24275987.0916667
1012916,34112224.5416667
1012921,4158971.88333333
1012924,2867145.19166667
1012925,2800167.525
1012926,8865176.20833333
1012928,3784493.41666667
1012929,9386.69166666667
101284,31605416.5083333
1012930,5665516.64166667
1012931,65502.6916666667
1012933,5781198.55
1012934,13853234.975
1012936,8037499.975
101285,83333.55
1012943,151976286.833333
1012945,32213190
1012948,3548569.35833333
1012949,4145965.78333333
1012953,438303935.666667
1012954,193537.208333333
1012956,4387746.53333333
1012958,8801224.275
1012959,327606810.333333
1012962,450557200.25
1012964,3061732.30833333
1012969,4529884.95
1012972,139641195.916667
1012975,1514745.99166667
1012977,10038458.175
1012993,23752.55
1012994,120331.158333333
1013004,41666.775
1013008,3108.33333333333
101292,533659.3
1013016,69126.5583333333
1013021,119980.916666667
1013029,66915.1916666667
1013031,142096.075
1013037,131873.683333333
1013038,2685
1013051,2972692.30833333
1013126,1667277735.83333
1013158,43619.0083333333
1013161,122877.016666667
1013171,255
1013181,654791.8
1013189,0
101310,93678.6
1013193,67408.525
1013198,0
1013201,96810.2666666667
1013204,138435962.5
101312,101690.641666667
1013212,33333333.3333333
1013214,416708761.666667
1013215,4171436.20833333
1013218,520552.933333333
1013225,31113959.4916667
1013228,1338223.9
1013233,2125814.975
1013235,126252883.083333
1013241,301738069
1013250,0
1013259,69950.75
1013262,498280.675
1013270,84416.9333333333
1013276,47240.9333333333
1013279,2404.16666666667
1013300,23621311.6916667
1013305,1458834.6
1013306,44708.4666666667
1013309,83391.05
1013310,65481249.8916667
1013314,5618993.575
1013315,4345.56666666667
1013326,10506006
1013346,0
1013347,0
1013348,0
1013351,1241281.025
1013361,746405.375
101328,8598.35833333333
1013384,0
1013391,67183.525
1013394,66924.3583333333
101331,724065.566666667
1013406,1694927.15
1013411,215323.008333333
1013418,41666.775
1013419,161517.933333333
1013420,15360.05
1013424,1.25e+08
1013425,155873.5
1013427,88654.4083333333
1013432,67409.3583333333
1013435,127862.016666667
1013473,67643.525
1013484,48347563.4416667
1013489,14610256.1833333
1013494,77886.8833333333
1013495,33610.8333333333
1013497,137615.4
101341,83266.8833333333
1013507,1859734.275
1013509,23944.2166666667
1013533,66925.1916666667
1013535,66925.1916666667
1013546,41666.775
1013557,35503133.6583333
1013559,66925.1916666667
1013560,0
1013565,4324021.66666667
1013566,113338.658333333
1013572,2.65e+08
1013589,210580.566666667
10126,275744.083333333
1013598,36293.975
101351,152795.433333333
1013605,109746.691666667
1013609,103601.958333333
1013613,187318.841666667
1013614,158130.433333333
1013619,0
1013623,147694.566666667
1013628,46075.9666666667
1013642,66925.1916666667
1013668,30032.5833333333
1013670,23460883.3083333
1013671,0
1013681,45920.8333333333
1013684,250042491.75
1013686,402677.766666667
1013687,120300.266666667
1013688,58302755
1013694,58824.325
1013702,5404.19166666667
1013720,3499858.95
1013721,41902093.55
1013723,82286.3166666667
1013725,0
1013730,66910.1916666667
101365,77130.2166666667
1013740,205983.9
1013752,46890.9666666667
1013761,66925.1916666667
1013763,24463.3833333333
1013765,66910.1916666667
1013766,315296208.166667
1013768,67003.525
1013771,66910.1916666667
1013774,33569887.7916667
1013776,0
1013778,0
1013780,66999.3583333333
10128,289378.283333333
101370,4217333.73333333
1013813,0
1013815,1827702.69166667
101373,21692131.5333333
1013842,10654931.9333333
101376,180762.15
1013850,729890992.333333
1013860,98228.925
1013872,249292328.583333
1013875,68088.525
1013880,1830678.79166667
1013886,66925.1916666667
1013892,0
1013898,66916.025
1013905,72788.3833333333
1013909,66925.1916666667
1013911,21618832.6333333
1013912,93703108.5
1013914,66916.025
1013916,66925.1916666667
101385,101170.291666667
1013948,23465.8833333333
1013956,92697.7416666667
1013957,66925.1916666667
1013967,66925.1916666667
101388,228864.783333333
1013972,9205133.98333333
101389,82996.05
1013984,66925.1916666667
101390,53416255.2166667
1013992,66925.1916666667
1013994,2.5e+07
101391,144620.966666667
1014001,1434340.59166667
1014007,66925.1916666667
1014008,66925.1916666667
1014017,21436942.0166667
101393,101344.433333333
1014020,21882.55
1014028,75590603.575
1014039,103276.125
1014040,82948.3083333333
1014042,0
1014044,9930.85833333333
1014045,0
1014055,59454.8083333333
1014064,37157.6083333333
1014066,0
1014072,4685249.54166667
1014075,4756925769.16667
1014082,61629.325
1014085,38082198.25
1014086,1311693.225
1014088,395498383.5
1014090,2506422.85
1014091,4291243.575
1014098,11110753.3583333
1014099,158971153
101401,1692200.83333333
1014101,143589.566666667
1014103,1100484.86666667
1014104,105135815.25
1014105,0
1014107,13189102.3666667
1014108,0
1014110,2813902.06666667
1014113,104999748
1014119,1180197.55
1014120,2531696.55833333
1014121,225542862.5
1014125,172650228.333333
101404,897129.116666667
1014138,66925.1916666667
1014156,26929.25
1014169,362685.158333333
1014175,66925.1916666667
1014179,69187.6916666667
101409,369224.975
1014181,0
1014184,66925.1916666667
101410,256454899.666667
1014194,1082658.9
1014195,40394.275
1014201,68067.6916666667
1014203,1044.16666666667
1014212,499297.175
1014213,114.166666666667
1014229,0
1014230,3753517.95833333
1014231,67011.025
1014235,0
1014238,20662.9583333333
1014239,69276.025
1014243,1019153.65833333
1014245,66925.1916666667
1014246,66925.1916666667
1014252,66925.1916666667
1014258,56438.4916666667
1014261,66925.1916666667
1014273,23656.7166666667
1014281,0
1014290,5964462.175
1014298,0
1014307,0
1014312,52455.9666666667
1014314,0
1014316,38642030.1666667
1014317,89728.575
1014319,135101.208333333
1014324,198908.708333333
1014326,76576.05
1014332,51630.1333333333
1014333,0
1014359,66925.1916666667
101427,12786533.7666667
101428,68758.525
1014371,186811.341666667
1014382,57184.325
1014385,43666.775
1014387,106960.966666667
1014388,66925.1916666667
10134,24665236.2083333
1014392,66925.1916666667
1014398,199473.008333333
1014408,66925.1916666667
1014409,2070
101433,758375006.75
1014432,47005958.3333333
1014440,1585356958.33333
1014442,45621.8
1014458,72871.8583333333
1014462,66924.3583333333
1014472,909420.458333333
1014477,1110
1014484,0
10135,369613.525
1014501,299899.841666667
1014503,66924.3583333333
1014509,114.166666666667
101442,3537998.875
1014515,67016.025
1014526,60035089.0083333
1014546,67279.3583333333
1014552,3579956.05
1014553,72685.1916666667
101447,808894.6
1014568,56.6666666666667
1014572,20217.55
10136,73159.4916666667
1014608,63215020.1083333
1014613,4406.66666666667
1014614,125588.683333333
1014624,67666.025
101454,178750000
1014644,66924.3583333333
1014670,66915.1916666667
1014682,3579196.375
1014688,14647805.725
1014691,1561482.71666667
1014712,160
1014732,0
1014771,70588127.2333333
1014772,18579522.825
1014773,1.66666666666667
1014775,6338441.4
1014781,4833605.35
1014785,45560538.1166667
1014787,9409147.65833333
1014788,23173343.7083333
1014789,32790514.65
1014790,3134118.84166667
1014793,469768.383333333
1014794,12529960.4833333
1014795,16563955.4583333
1014796,16637851.2916667
1014798,7584645.4
1014799,42786495.1916667
1014801,53186311.425
1014802,13113001.6916667
1014803,43911779.4333333
1014804,4351909.73333333
1014805,5776195.19166667
1014807,176718990.083333
1014820,2603925.4
1014821,5380496.85833333
1014824,10766387.475
1014826,846437.1
1014827,14671603.25
1014829,9346534.14166667
1014830,19183562.525
1014832,1873625.96666667
1014835,5818565.78333333
1014836,2859641.90833333
101475,159059139.75
1014848,127232.016666667
101476,0
1014861,127192.183333333
1014863,79028.55
1014867,65521.2666666667
101478,118250.325
1014875,66913.525
101479,83333333.3333333
101480,75159.3833333333
1014898,383.333333333333
1014899,148360041.583333
1014901,66922.6916666667
1014907,66922.6916666667
1014909,152693461
101482,85290.2416666667
1014914,10817.5
1014917,41728.4416666667
1014932,24171.7166666667
1014939,83333333.3333333
1014944,67482.6916666667
1014946,9040528773.33333
1014949,66910.1916666667
1014950,127806.508333333
1014958,8506649.96666667
1014961,120
1014967,81900.2416666667
1014975,66910.1916666667
1014979,14358.4916666667
1014985,75029.3833333333
1014987,0
1014992,90048800.75
1014994,66922.6916666667
1014996,1180114.05833333
1014997,409988.625
1015001,453555.4
101492,591073.283333333
1015024,66922.6916666667
1015028,66922.6916666667
101494,82998.55
1015030,66909.3583333333
1015035,43626.75
1015037,218197.525
1015044,1.25e+08
1015051,14432.525
1015058,66921.025
1015076,0
1015084,224372096.75
1015086,66921.025
101500,83614.4083333333
1015099,117724.466666667
1015107,66909.3583333333
101502,599894.975
1015121,263181.616666667
101504,1700641850
1015138,4007374.16666667
1015154,2170908890
1015156,66922.6916666667
1015158,41690855.8833333
1015162,73187389
101508,195896.375
1015171,41366.775
1015175,36848.975
1015188,8816.125
10142,141987.041666667
101511,14813.3833333333
1015218,1e+08
101513,83333333.3333333
1015221,66922.6916666667
101515,278248.25
1015254,66913.525
1015256,519.166666666667
1015257,199150.941666667
1015259,127200.35
1015260,6301197.98333333
1015265,3243740.56666667
1015271,66922.6916666667
1015276,1812033.9
1015278,33472301.5083333
1015280,9665937.58333333
1015287,23033544.8083333
1015297,72595182.575
1015298,7039296.71666667
1015300,1918337.41666667
1015302,116666666.666667
1015311,2076324.38333333
1015314,1109316.99166667
1015316,2179279.45833333
1015320,11824172.9583333
1015324,10403754.1916667
1015326,20939631.75
1015333,2463516.53333333
1015335,11799609.675
101526,295137635.083333
1015352,66922.6916666667
1015353,4736198399.16667
1015364,3492157470
1015371,45818.4666666667
1015385,66922.6916666667
1015397,109460.883333333
1015413,30775.9083333333
1015437,0
1015446,274923911.333333
1015447,2039790.83333333
1015448,5882999.14166667
1015449,435000223
1015451,993092300.833333
1015452,4140208.84166667
1015454,30811119.7083333
1015456,557840528.083333
1015458,5499278.49166667
1015459,1175113.925
1015460,16239332.7916667
1015461,15766347.3083333
1015462,13234693.4416667
1015464,2280044.6
1015468,33211954.675
101538,217399.758333333
1015471,54252088.875
1015477,722959.166666667
1015478,57848071.6416667
1015479,8961237.30833333
1015480,40138252.0666667
1015483,8689449.49166667
1015484,32347626.7166667
1015486,31494737.9
1015487,14.1666666666667
1015489,32501669.8416667
1015490,1939176.375
1015491,276824475.833333
1015493,348871.583333333
1015496,2274.16666666667
1015501,445285498.333333
1015502,404221.475
1015504,6190136.15833333
1015506,135453265.25
1015507,71425393.3583333
1015508,984629.216666667
1015509,1759471.29166667
1015511,6580041.075
1015513,49425383.4916667
1015515,2045921.69166667
1015517,7842436.125
1015518,633083.441666667
1015521,5636740.45833333
1015561,80557.7166666667
1015577,23805.05
1015583,394214.408333333
1015588,75365.7833333333
101550,1095750927.5
1015609,125
1015650,43803.4416666667
1015663,25260.0833333333
101558,7950.025
101561,100841689.916667
1015742,63286.825
101570,140431.208333333
1015829,1136192.28333333
1015835,622.258333333333
1015842,102984.116666667
1015955,16682.55
1015965,70390.8583333333
1015974,99378.6583333333
101591,41710.1083333333
1016027,0
101595,330040891.833333
1016043,0
1016051,58820.9916666667
101597,103892.791666667
1016086,66924.3583333333
1016087,42.5
101601,300646339.666667
1016103,0
1016107,66916.025
1016114,119125000
1016118,102093275.666667
1016129,32574.25
1016147,87755.2166666667
1016151,136521.666666667
1016166,48150.1333333333
1016197,366310.516666667
1016201,2747799305
1016202,194284946.25
1016233,94555076.1666667
1016239,66916.025
1016255,66916.025
101617,138273.708333333
1016260,133.333333333333
1016269,66916.025
1016274,51085.1333333333
1016278,66916.025
1016292,66916.025
1016297,136511.883333333
101621,49798.0416666667
1016308,66916.025
1016314,0
1016316,41666.775
1016319,66916.025
1016328,21371629.0916667
1016329,23971.7166666667
101624,788431002.083333
1016330,92246276.3333333
1016332,16935.8833333333
1016342,66916.025
1016345,41666.775
1016346,67194.3583333333
101626,100012363.75
101627,86055.2416666667
1016366,123555.4
1016370,519291.425
1016372,248058.791666667
1016374,0
1016385,66916.025
1016386,85573.55
1016389,41666666.6666667
101630,88808.575
1016395,0
1016398,432595.025
1016402,112275399.166667
1016403,83359065.8333333
1016407,84111.075
1016414,195981.316666667
1016420,11715737.7666667
1016423,0
1016425,66916.025
101634,296371.641666667
1016436,1915.83333333333
1016437,327441.716666667
1016446,542345.191666667
101636,210831.4
1016455,17067025.0833333
1016457,84563931.5
1016465,17282268.9333333
1016470,66916.025
1016476,273454.65
1016492,0
1016494,114.166666666667
1016495,255576.666666667
1016496,51685642.4416667
1016498,0
101643,833.333333333333
1016520,84424.4083333333
1016527,184946280.833333
1016533,25426180.9666667
1016545,79947.7166666667
1016554,66915.1916666667
1016561,44033.3083333333
1016563,86462.7416666667
1016571,0
1016572,143264.566666667
10156,158627.933333333
1016590,66915.1916666667
1016606,0
1016617,66915.1916666667
101653,91902.7416666667
101654,89415474.0833333
1016630,0
1016634,133333333.333333
1016635,0
1016639,68023.525
1016640,66915.1916666667
1016641,2348730.78333333
101656,472026.291666667
1016655,0
1016656,93709.4333333333
1016659,0
101657,89489346.1666667
1016667,65470.1916666667
101658,105296.958333333
1016670,209817122.333333
1016675,0
1016689,66912.6916666667
10157,9338530.54166667
1016692,91846.9083333333
1016705,63576.825
101662,105470.291666667
1016718,196393.875
1016719,26729.25
1016729,132184.841666667
1016734,125898.683333333
1016745,66906.025
1016754,60263.4916666667
1016756,118790.891666667
1016757,51052.6333333333
1016764,24080.8833333333
1016765,133979.841666667
1016766,176901825.666667
1016777,80089283.925
1016779,339921.025
10158,323705.05
101670,316384.191666667
1016790,24070.05
1016793,74263.55
1016798,47922.6333333333
1016799,48172.6333333333
1016803,78398188.225
1016805,0
1016809,295442.475
1016810,66915.1916666667
1016837,23419.7083333333
1016846,36362.6083333333
1016858,66915.1916666667
1016863,2332707.60833333
1016868,55172.2083333333
101678,2333333333.33333
1016876,46273.4666666667
1016880,3438.33333333333
1016888,1194325.78333333
10159,76898.55
1016891,88600.2416666667
1016895,57958.4916666667
1016903,241653.416666667
101682,765542.091666667
101683,89633.975
1016925,66916.025
1016928,89245.2416666667
1016936,64215.1916666667
1016938,45915.1333333333
1016943,29357.5833333333
1016944,757633.466666667
1016954,118906.991666667
1016957,113851.991666667
1016959,242977.608333333
1016964,1183140.05
1016971,79995.2166666667
1016976,86631.9083333333
101689,558760935.916667
1016983,90776.075
1016986,66916.025
10160,782965.35
1017010,0
1017012,59788.4916666667
1017013,56034.325
1017026,623648.658333333
1017027,13636696.125
1017030,66916.025
1017031,51990.1333333333
1017032,115650.325
1017033,57912.6583333333
1017037,1088268637.5
1017039,0
1017041,83911.9916666667
101696,575593.25
1017051,59615.9916666667
1017057,0
1017060,187018155.833333
1017062,5012.525
1017064,183409.675
1017067,833333333.333333
1017068,319916666.666667
101698,411463736.25
1017073,0
1017080,77642923.0666667
1017088,879533192.5
1017089,33007.5833333333
10161,23833820.6166667
1017092,17049526.1083333
1017093,331008.416666667
1017099,1953256.88333333
101701,32014089.8916667
1017102,1390996.74166667
1017104,209694.733333333
1017109,148085446.916667
1017110,15048627.45
1017113,0
1017116,103528.625
101703,94305.2666666667
1017120,333355.916666667
1017122,24587.5833333333
1017128,16498.1166666667
1017129,56342.6583333333
1017131,66910.1916666667
1017134,62433.4416666667
1017137,146435.191666667
1017138,23709.2166666667
1017139,67801.8583333333
1017141,269196.75
1017146,22415525
1017147,66916.025
1017149,66916.025
1017163,66916.025
1017177,5012.525
101709,1584710.19166667
1017180,3012044.05833333
1017185,66916.025
1017187,0
1017190,13279.7583333333
1017192,14610.8583333333
1017194,339107.608333333
1017215,416666666.666667
1017216,616.666666666667
1017233,4465
1017235,110623.625
101716,41790.1083333333
1017253,3677830.08333333
1017275,62727.6333333333
1017284,0
1017285,0
1017291,142711.233333333
1017292,0
1017306,66160.1916666667
1017314,66916.025
1017329,111666666.666667
101724,104513452.5
1017334,66916.025
1017350,298272.475
1017357,15548229.4083333
1017360,351186.8
1017373,0
101730,172411.316666667
1017393,66916.025
1017403,811490.566666667
1017406,63569658.5666667
1017412,2500065.83333333
101733,124923.683333333
1017424,11303141.475
1017425,27632470.4833333
1017426,240213.816666667
1017428,1566485.10833333
1017431,874485.783333333
1017451,2909781.475
1017452,30840.9166666667
1017456,9158735.56666667
1017460,1301831.53333333
1017466,2113168.25
1017472,4519222.93333333
1017473,411215246.75
1017474,2234343.875
1017478,810
1017480,5092505.69166667
1017482,12183150.4833333
1017486,1085661.93333333
1017487,9789780.675
1017492,66916.025
1017504,10612666.4
1017519,790690.241666667
1017529,58415.9916666667
1017534,5798.9
1017539,1475725.7
1017548,44520.9666666667
1017555,0
1017561,539282.308333333
1017562,49823.4666666667
1017563,66910.1916666667
1017569,308523127.166667
1017572,451206.233333333
1017573,66916.025
1017578,21713814.3583333
101749,70478.525
1017580,41666666.6666667
101750,105732.791666667
101751,83021.05
1017600,66916.025
1017604,103275.291666667
1017611,1250030.83333333
1017623,66916.025
1017637,66916.025
1017639,98751122.75
1017642,39191.125
1017645,441864.783333333
1017646,0
1017648,66916.025
1017661,66916.025
1017663,66916.025
1017671,66916.025
101759,0
1017687,73107861.8
1017689,2222673.525
101760,35854565.8333333
1017696,0
1017701,81144.3833333333
1017705,91754.1666666667
1017708,66916.025
1017718,8788949.49166667
1017724,0
1017730,168353.791666667
1017734,8064.54166666667
1017735,32070632.825
1017736,0
1017737,575534689.916667
1017739,71717.6916666667
1017743,66916.025
1017746,47890.1333333333
1017748,0
1017749,69662.6916666667
1017751,72789.3583333333
1017756,648197473.75
101767,9658.33333333333
1017792,66916.025
1017806,41666.775
1017808,0
1017813,1465419782.5
1017817,79585.5916666667
1017818,46579650.0833333
1017821,23711.7166666667
1017822,1342031.64166667
1017823,481430.833333333
1017826,2580639.95
1017828,371661025.833333
1017831,61561875.8833333
1017836,140164263.583333
1017839,19501179.2166667
1017845,1029814.49166667
1017848,24043405.7833333
1017860,43973.4416666667
1017862,49357.6333333333
1017863,98466672.8333333
1017864,59360969.5666667
1017868,25540245.75
1017871,67313.55
1017875,82977.7166666667
1017888,66916.025
10169,44066051.1083333
101781,83784.4083333333
101782,39040.1083333333
101783,158393410.083333
1017927,83333333.3333333
1017930,3756754.45833333
1017932,32777.5833333333
1017943,0
1017953,7049628.9
1017956,177016682.083333
1017958,3860614.51666667
101787,72561.025
1017966,11948268.6583333
1017967,358476.266666667
1017969,1137162670
1017973,21329124.1916667
1017975,2022234.05833333
1017976,66916.025
1017978,63812477.55
1017984,297440775.833333
1017990,52388270.375
1017992,1105052.41666667
1017993,52690.1333333333
1017994,1265413.11666667
1017995,4103925.43333333
1018001,61554007.2583333
1018007,865851.558333333
101792,23990.05
1018014,833776570
101793,68921.8583333333
1018025,66915.1916666667
101794,73399.3583333333
1018044,66915.1916666667
1018069,5524.19166666667
101799,235846.475
1018082,146554.566666667
1018090,39707.175
1018108,3193771.425
1018114,125309.25
1018124,66915.1916666667
1018146,188530.833333333
101806,88387.7416666667
101809,0
1018210,67267.6916666667
1018214,24102.55
101814,149670.4
1018235,32795.7833333333
1018238,71002.6916666667
1018240,35975550.7
1018242,104501.641666667
1018246,67225.1916666667
1018263,2239.16666666667
1018266,41666.775
101819,87861.075
101821,318844.225
1018311,24495.05
1018318,68.3333333333333
1018323,66935.1916666667
1018328,456.666666666667
101824,215635144.916667
1018330,34.1666666666667
1018341,134941.316666667
1018343,4572497521.66667
1018344,61937.6583333333
1018346,0
101826,655518149.166667
1018351,43868.4416666667
1018355,108496.958333333
1018357,670526525.25
101827,96875153.0833333
1018363,66912.6916666667
1018364,68279.3583333333
1018367,66912.6916666667
1018368,669123.491666667
1018379,66912.6916666667
101829,42773320.1333333
1018392,23863.3833333333
1018395,66912.6916666667
1018401,0
1018403,106938111.916667
1018408,34.1666666666667
1018409,66916.8583333333
1018410,539363111.5
1018420,44737556.6666667
1018425,22.5
1018426,372292.55
1018427,150.833333333333
1018428,23387.55
1018431,115126.666666667
1018437,41666.775
1018446,75194.3833333333
1018448,83333333.3333333
1018453,0
1018454,66913.525
1018462,66913.525
1018466,69580.1916666667
1018480,1e+08
1018482,210215053.75
1018488,41078.4416666667
101840,128.333333333333
1018493,66913.525
1018498,0
1018508,386778.95
101843,500717911.833333
1018524,59905.9916666667
1018525,70952.6916666667
1018526,41666.775
1018537,23710.8833333333
1018540,335287.016666667
